'0:07.901',0.246
'0:07.903',0.254
'0:07.904',0.262
'0:07.906',0.262
'0:07.907',0.262
'0:07.908',0.262
'0:07.910',0.269
'0:07.911',0.269
'0:07.913',0.285
'0:07.914',0.277
'0:07.915',0.262
'0:07.917',0.254
'0:07.918',0.262
'0:07.919',0.254
'0:07.921',0.246
'0:07.922',0.246
'0:07.924',0.254
'0:07.925',0.246
'0:07.926',0.246
'0:07.928',0.254
'0:07.929',0.246
'0:07.931',0.238
'0:07.932',0.238
'0:07.933',0.231
'0:07.935',0.238
'0:07.936',0.246
'0:07.938',0.238
'0:07.939',0.231
'0:07.940',0.223
'0:07.942',0.223
'0:07.943',0.231
'0:07.944',0.231
'0:07.946',0.231
'0:07.947',0.223
'0:07.949',0.215
'0:07.950',0.215
'0:07.951',0.223
'0:07.953',0.215
'0:07.954',0.215
'0:07.956',0.200
'0:07.957',0.200
'0:07.958',0.208
'0:07.960',0.215
'0:07.961',0.208
'0:07.963',0.215
'0:07.964',0.215
'0:07.965',0.208
'0:07.967',0.208
'0:07.968',0.208
'0:07.969',0.208
'0:07.971',0.215
'0:07.972',0.208
'0:07.974',0.192
'0:07.975',0.208
'0:07.976',0.200
'0:07.978',0.185
'0:07.979',0.200
'0:07.981',0.192
'0:07.982',0.177
'0:07.983',0.185
'0:07.985',0.185
'0:07.986',0.185
'0:07.988',0.185
'0:07.989',0.200
'0:07.990',0.200
'0:07.992',0.192
'0:07.993',0.192
'0:07.994',0.192
'0:07.996',0.200
'0:07.997',0.200
'0:07.999',0.185
'0:08.000',0.185
'0:08.001',0.192
'0:08.003',0.200
'0:08.004',0.192
'0:08.006',0.200
'0:08.007',0.208
'0:08.008',0.215
'0:08.010',0.223
'0:08.011',0.223
'0:08.013',0.215
'0:08.014',0.223
'0:08.015',0.208
'0:08.017',0.208
'0:08.018',0.215
'0:08.019',0.208
'0:08.021',0.192
'0:08.022',0.185
'0:08.024',0.192
'0:08.025',0.200
'0:08.026',0.208
'0:08.028',0.223
'0:08.029',0.231
'0:08.031',0.215
'0:08.032',0.223
'0:08.033',0.223
'0:08.035',0.231
'0:08.036',0.223
'0:08.038',0.223
'0:08.039',0.223
'0:08.040',0.223
'0:08.042',0.223
'0:08.043',0.223
'0:08.044',0.223
'0:08.046',0.231
'0:08.047',0.231
'0:08.049',0.231
'0:08.050',0.238
'0:08.051',0.238
'0:08.053',0.238
'0:08.054',0.231
'0:08.056',0.231
'0:08.057',0.231
'0:08.058',0.238
'0:08.060',0.231
'0:08.061',0.223
'0:08.063',0.223
'0:08.064',0.231
'0:08.065',0.223
'0:08.067',0.215
'0:08.068',0.223
'0:08.069',0.223
'0:08.071',0.223
'0:08.072',0.215
'0:08.074',0.215
'0:08.075',0.215
'0:08.076',0.215
'0:08.078',0.215
'0:08.079',0.200
'0:08.081',0.192
'0:08.082',0.192
'0:08.083',0.192
'0:08.085',0.192
'0:08.086',0.192
'0:08.088',0.185
'0:08.089',0.177
'0:08.090',0.185
'0:08.092',0.185
'0:08.093',0.185
'0:08.094',0.192
'0:08.096',0.200
'0:08.097',0.192
'0:08.099',0.185
'0:08.100',0.185
'0:08.101',0.192
'0:08.103',0.192
'0:08.104',0.200
'0:08.106',0.200
'0:08.107',0.208
'0:08.108',0.223
'0:08.110',0.223
'0:08.111',0.223
'0:08.113',0.215
'0:08.114',0.215
'0:08.115',0.208
'0:08.117',0.215
'0:08.118',0.215
'0:08.119',0.208
'0:08.121',0.192
'0:08.122',0.185
'0:08.124',0.192
'0:08.125',0.192
'0:08.126',0.192
'0:08.128',0.192
'0:08.129',0.192
'0:08.131',0.192
'0:08.132',0.192
'0:08.133',0.192
'0:08.135',0.192
'0:08.136',0.200
'0:08.138',0.215
'0:08.139',0.200
'0:08.140',0.192
'0:08.142',0.200
'0:08.143',0.200
'0:08.144',0.192
'0:08.146',0.200
'0:08.147',0.200
'0:08.149',0.177
'0:08.150',0.185
'0:08.151',0.185
'0:08.153',0.177
'0:08.154',0.185
'0:08.156',0.192
'0:08.157',0.185
'0:08.158',0.177
'0:08.160',0.192
'0:08.161',0.192
'0:08.163',0.185
'0:08.164',0.185
'0:08.165',0.185
'0:08.167',0.185
'0:08.168',0.192
'0:08.169',0.185
'0:08.171',0.185
'0:08.172',0.185
'0:08.174',0.185
'0:08.175',0.177
'0:08.176',0.185
'0:08.178',0.192
'0:08.179',0.185
'0:08.181',0.177
'0:08.182',0.177
'0:08.183',0.177
'0:08.185',0.185
'0:08.186',0.177
'0:08.188',0.185
'0:08.189',0.177
'0:08.190',0.177
'0:08.192',0.177
'0:08.193',0.177
'0:08.194',0.177
'0:08.196',0.177
'0:08.197',0.169
'0:08.199',0.162
'0:08.200',0.162
'0:08.201',0.162
'0:08.203',0.169
'0:08.204',0.169
'0:08.206',0.169
'0:08.207',0.177
'0:08.208',0.185
'0:08.210',0.185
'0:08.211',0.185
'0:08.213',0.185
'0:08.214',0.177
'0:08.215',0.169
'0:08.217',0.185
'0:08.218',0.185
'0:08.219',0.185
'0:08.221',0.177
'0:08.222',0.177
'0:08.224',0.185
'0:08.225',0.192
'0:08.226',0.192
'0:08.228',0.200
'0:08.229',0.192
'0:08.231',0.192
'0:08.232',0.192
'0:08.233',0.200
'0:08.235',0.200
'0:08.236',0.192
'0:08.238',0.192
'0:08.239',0.192
'0:08.240',0.192
'0:08.242',0.185
'0:08.243',0.177
'0:08.244',0.185
'0:08.246',0.185
'0:08.247',0.169
'0:08.249',0.169
'0:08.250',0.185
'0:08.251',0.185
'0:08.253',0.185
'0:08.254',0.200
'0:08.256',0.200
'0:08.257',0.200
'0:08.258',0.200
'0:08.260',0.223
'0:08.261',0.238
'0:08.263',0.231
'0:08.264',0.238
'0:08.265',0.246
'0:08.267',0.246
'0:08.268',0.254
'0:08.269',0.246
'0:08.271',0.254
'0:08.272',0.238
'0:08.274',0.238
'0:08.275',0.246
'0:08.276',0.262
'0:08.278',0.269
'0:08.279',0.269
'0:08.281',0.269
'0:08.282',0.254
'0:08.283',0.254
'0:08.285',0.254
'0:08.286',0.254
'0:08.288',0.246
'0:08.289',0.246
'0:08.290',0.246
'0:08.292',0.246
'0:08.293',0.246
'0:08.294',0.238
'0:08.296',0.238
'0:08.297',0.231
'0:08.299',0.223
'0:08.300',0.215
'0:08.301',0.200
'0:08.303',0.177
'0:08.304',0.162
'0:08.306',0.131
'0:08.307',0.115
'0:08.308',0.108
'0:08.310',0.085
'0:08.311',0.077
'0:08.313',0.038
'0:08.314',0.008
'0:08.315',-0.031
'0:08.317',-0.054
'0:08.318',-0.062
'0:08.319',-0.108
'0:08.321',-0.146
'0:08.322',-0.177
'0:08.324',-0.208
'0:08.325',-0.246
'0:08.326',-0.292
'0:08.328',-0.323
'0:08.329',-0.354
'0:08.331',-0.385
'0:08.332',-0.385
'0:08.333',-0.385
'0:08.335',-0.385
'0:08.336',-0.392
'0:08.338',-0.392
'0:08.339',-0.400
'0:08.340',-0.400
'0:08.342',-0.385
'0:08.343',-0.354
'0:08.344',-0.338
'0:08.346',-0.338
'0:08.347',-0.308
'0:08.349',-0.292
'0:08.350',-0.269
'0:08.351',-0.246
'0:08.353',-0.215
'0:08.354',-0.192
'0:08.356',-0.169
'0:08.357',-0.154
'0:08.358',-0.131
'0:08.360',-0.100
'0:08.361',-0.077
'0:08.363',-0.092
'0:08.364',-0.092
'0:08.365',-0.077
'0:08.367',-0.085
'0:08.368',-0.085
'0:08.369',-0.077
'0:08.371',-0.069
'0:08.372',-0.069
'0:08.374',-0.069
'0:08.375',-0.069
'0:08.376',-0.069
'0:08.378',-0.062
'0:08.379',-0.054
'0:08.381',-0.046
'0:08.382',-0.046
'0:08.383',-0.046
'0:08.385',-0.031
'0:08.386',-0.015
'0:08.388',-0.008
'0:08.389',0.000
'0:08.390',0.008
'0:08.392',0.008
'0:08.393',0.015
'0:08.394',0.023
'0:08.396',0.023
'0:08.397',0.023
'0:08.399',0.031
'0:08.400',0.046
'0:08.401',0.054
'0:08.403',0.062
'0:08.404',0.062
'0:08.406',0.054
'0:08.407',0.069
'0:08.408',0.077
'0:08.410',0.092
'0:08.411',0.108
'0:08.413',0.123
'0:08.414',0.131
'0:08.415',0.131
'0:08.417',0.146
'0:08.418',0.162
'0:08.419',0.177
'0:08.421',0.185
'0:08.422',0.185
'0:08.424',0.177
'0:08.425',0.177
'0:08.426',0.169
'0:08.428',0.169
'0:08.429',0.185
'0:08.431',0.169
'0:08.432',0.169
'0:08.433',0.185
'0:08.435',0.200
'0:08.436',0.192
'0:08.438',0.192
'0:08.439',0.200
'0:08.440',0.208
'0:08.442',0.200
'0:08.443',0.200
'0:08.444',0.200
'0:08.446',0.208
'0:08.447',0.208
'0:08.449',0.208
'0:08.450',0.215
'0:08.451',0.215
'0:08.453',0.223
'0:08.454',0.223
'0:08.456',0.223
'0:08.457',0.223
'0:08.458',0.223
'0:08.460',0.223
'0:08.461',0.231
'0:08.463',0.238
'0:08.464',0.215
'0:08.465',0.208
'0:08.467',0.215
'0:08.468',0.215
'0:08.469',0.223
'0:08.471',0.223
'0:08.472',0.223
'0:08.474',0.223
'0:08.475',0.231
'0:08.476',0.238
'0:08.478',0.238
'0:08.479',0.238
'0:08.481',0.238
'0:08.482',0.231
'0:08.483',0.231
'0:08.485',0.231
'0:08.486',0.238
'0:08.488',0.238
'0:08.489',0.238
'0:08.490',0.238
'0:08.492',0.246
'0:08.493',0.254
'0:08.494',0.246
'0:08.496',0.254
'0:08.497',0.246
'0:08.499',0.246
'0:08.500',0.262
'0:08.501',0.269
'0:08.503',0.262
'0:08.504',0.269
'0:08.506',0.269
'0:08.507',0.269
'0:08.508',0.262
'0:08.510',0.262
'0:08.511',0.262
'0:08.513',0.277
'0:08.514',0.269
'0:08.515',0.277
'0:08.517',0.285
'0:08.518',0.277
'0:08.519',0.285
'0:08.521',0.292
'0:08.522',0.292
'0:08.524',0.300
'0:08.525',0.300
'0:08.526',0.300
'0:08.528',0.300
'0:08.529',0.308
'0:08.531',0.323
'0:08.532',0.308
'0:08.533',0.323
'0:08.535',0.323
'0:08.536',0.331
'0:08.538',0.346
'0:08.539',0.346
'0:08.540',0.346
'0:08.542',0.338
'0:08.543',0.354
'0:08.544',0.362
'0:08.546',0.346
'0:08.547',0.346
'0:08.549',0.354
'0:08.550',0.354
'0:08.551',0.338
'0:08.553',0.338
'0:08.554',0.362
'0:08.556',0.369
'0:08.557',0.362
'0:08.558',0.377
'0:08.560',0.377
'0:08.561',0.385
'0:08.563',0.392
'0:08.564',0.408
'0:08.565',0.431
'0:08.567',0.438
'0:08.568',0.462
'0:08.569',0.477
'0:08.571',0.485
'0:08.572',0.485
'0:08.574',0.492
'0:08.575',0.508
'0:08.576',0.515
'0:08.578',0.523
'0:08.579',0.531
'0:08.581',0.546
'0:08.582',0.554
'0:08.583',0.569
'0:08.585',0.577
'0:08.586',0.600
'0:08.588',0.615
'0:08.589',0.631
'0:08.590',0.638
'0:08.592',0.646
'0:08.593',0.662
'0:08.594',0.677
'0:08.596',0.677
'0:08.597',0.692
'0:08.599',0.700
'0:08.600',0.708
'0:08.601',0.708
'0:08.603',0.715
'0:08.604',0.715
'0:08.606',0.715
'0:08.607',0.715
'0:08.608',0.715
'0:08.610',0.715
'0:08.611',0.731
'0:08.613',0.738
'0:08.614',0.731
'0:08.615',0.731
'0:08.617',0.723
'0:08.618',0.723
'0:08.619',0.723
'0:08.621',0.723
'0:08.622',0.715
'0:08.624',0.715
'0:08.625',0.715
'0:08.626',0.715
'0:08.628',0.700
'0:08.629',0.700
'0:08.631',0.692
'0:08.632',0.692
'0:08.633',0.685
'0:08.635',0.677
'0:08.636',0.677
'0:08.638',0.662
'0:08.639',0.654
'0:08.640',0.646
'0:08.642',0.638
'0:08.643',0.631
'0:08.644',0.615
'0:08.646',0.608
'0:08.647',0.608
'0:08.649',0.577
'0:08.650',0.577
'0:08.651',0.577
'0:08.653',0.577
'0:08.654',0.562
'0:08.656',0.562
'0:08.657',0.562
'0:08.658',0.562
'0:08.660',0.546
'0:08.661',0.538
'0:08.663',0.554
'0:08.664',0.546
'0:08.665',0.523
'0:08.667',0.523
'0:08.668',0.531
'0:08.669',0.508
'0:08.671',0.492
'0:08.672',0.492
'0:08.674',0.485
'0:08.675',0.462
'0:08.676',0.469
'0:08.678',0.446
'0:08.679',0.431
'0:08.681',0.431
'0:08.682',0.423
'0:08.683',0.408
'0:08.685',0.408
'0:08.686',0.415
'0:08.688',0.392
'0:08.689',0.377
'0:08.690',0.392
'0:08.692',0.369
'0:08.693',0.354
'0:08.694',0.369
'0:08.696',0.369
'0:08.697',0.338
'0:08.699',0.331
'0:08.700',0.338
'0:08.701',0.338
'0:08.703',0.323
'0:08.704',0.331
'0:08.706',0.331
'0:08.707',0.331
'0:08.708',0.338
'0:08.710',0.323
'0:08.711',0.308
'0:08.713',0.308
'0:08.714',0.300
'0:08.715',0.292
'0:08.717',0.300
'0:08.718',0.285
'0:08.719',0.277
'0:08.721',0.277
'0:08.722',0.269
'0:08.724',0.277
'0:08.725',0.285
'0:08.726',0.292
'0:08.728',0.285
'0:08.729',0.277
'0:08.731',0.277
'0:08.732',0.262
'0:08.733',0.262
'0:08.735',0.269
'0:08.736',0.262
'0:08.738',0.262
'0:08.739',0.262
'0:08.740',0.269
'0:08.742',0.254
'0:08.743',0.254
'0:08.744',0.262
'0:08.746',0.254
'0:08.747',0.246
'0:08.749',0.246
'0:08.750',0.238
'0:08.751',0.246
'0:08.753',0.246
'0:08.754',0.238
'0:08.756',0.246
'0:08.757',0.238
'0:08.758',0.231
'0:08.760',0.238
'0:08.761',0.238
'0:08.763',0.231
'0:08.764',0.238
'0:08.765',0.238
'0:08.767',0.246
'0:08.768',0.246
'0:08.769',0.254
'0:08.771',0.246
'0:08.772',0.254
'0:08.774',0.262
'0:08.775',0.246
'0:08.776',0.254
'0:08.778',0.254
'0:08.779',0.238
'0:08.781',0.238
'0:08.782',0.238
'0:08.783',0.223
'0:08.785',0.223
'0:08.786',0.238
'0:08.788',0.238
'0:08.789',0.231
'0:08.790',0.223
'0:08.792',0.223
'0:08.793',0.223
'0:08.794',0.223
'0:08.796',0.231
'0:08.797',0.223
'0:08.799',0.215
'0:08.800',0.215
'0:08.801',0.215
'0:08.803',0.223
'0:08.804',0.231
'0:08.806',0.223
'0:08.807',0.223
'0:08.808',0.231
'0:08.810',0.238
'0:08.811',0.223
'0:08.813',0.231
'0:08.814',0.246
'0:08.815',0.223
'0:08.817',0.215
'0:08.818',0.223
'0:08.819',0.208
'0:08.821',0.208
'0:08.822',0.208
'0:08.824',0.208
'0:08.825',0.208
'0:08.826',0.208
'0:08.828',0.200
'0:08.829',0.192
'0:08.831',0.200
'0:08.832',0.208
'0:08.833',0.208
'0:08.835',0.208
'0:08.836',0.208
'0:08.838',0.223
'0:08.839',0.231
'0:08.840',0.223
'0:08.842',0.231
'0:08.843',0.223
'0:08.844',0.215
'0:08.846',0.208
'0:08.847',0.208
'0:08.849',0.208
'0:08.850',0.215
'0:08.851',0.208
'0:08.853',0.208
'0:08.854',0.215
'0:08.856',0.208
'0:08.857',0.208
'0:08.858',0.215
'0:08.860',0.215
'0:08.861',0.215
'0:08.863',0.208
'0:08.864',0.192
'0:08.865',0.185
'0:08.867',0.200
'0:08.868',0.192
'0:08.869',0.185
'0:08.871',0.192
'0:08.872',0.185
'0:08.874',0.185
'0:08.875',0.177
'0:08.876',0.185
'0:08.878',0.169
'0:08.879',0.177
'0:08.881',0.177
'0:08.882',0.177
'0:08.883',0.177
'0:08.885',0.185
'0:08.886',0.200
'0:08.888',0.200
'0:08.889',0.200
'0:08.890',0.192
'0:08.892',0.200
'0:08.893',0.200
'0:08.894',0.185
'0:08.896',0.192
'0:08.897',0.208
'0:08.899',0.215
'0:08.900',0.208
'0:08.901',0.200
'0:08.903',0.208
'0:08.904',0.215
'0:08.906',0.208
'0:08.907',0.215
'0:08.908',0.208
'0:08.910',0.200
'0:08.911',0.208
'0:08.913',0.208
'0:08.914',0.192
'0:08.915',0.200
'0:08.917',0.200
'0:08.918',0.200
'0:08.919',0.200
'0:08.921',0.200
'0:08.922',0.185
'0:08.924',0.192
'0:08.925',0.200
'0:08.926',0.192
'0:08.928',0.185
'0:08.929',0.192
'0:08.931',0.177
'0:08.932',0.169
'0:08.933',0.169
'0:08.935',0.169
'0:08.936',0.154
'0:08.938',0.154
'0:08.939',0.154
'0:08.940',0.154
'0:08.942',0.162
'0:08.943',0.154
'0:08.944',0.162
'0:08.946',0.169
'0:08.947',0.177
'0:08.949',0.177
'0:08.950',0.192
'0:08.951',0.185
'0:08.953',0.177
'0:08.954',0.177
'0:08.956',0.185
'0:08.957',0.185
'0:08.958',0.177
'0:08.960',0.185
'0:08.961',0.185
'0:08.963',0.177
'0:08.964',0.185
'0:08.965',0.192
'0:08.967',0.192
'0:08.968',0.208
'0:08.969',0.208
'0:08.971',0.192
'0:08.972',0.185
'0:08.974',0.200
'0:08.975',0.192
'0:08.976',0.192
'0:08.978',0.192
'0:08.979',0.185
'0:08.981',0.185
'0:08.982',0.177
'0:08.983',0.185
'0:08.985',0.185
'0:08.986',0.192
'0:08.988',0.185
'0:08.989',0.177
'0:08.990',0.177
'0:08.992',0.185
'0:08.993',0.185
'0:08.994',0.192
'0:08.996',0.185
'0:08.997',0.177
'0:08.999',0.192
'0:09.000',0.185
'0:09.001',0.162
'0:09.003',0.169
'0:09.004',0.169
'0:09.006',0.162
'0:09.007',0.162
'0:09.008',0.162
'0:09.010',0.154
'0:09.011',0.162
'0:09.013',0.162
'0:09.014',0.162
'0:09.015',0.169
'0:09.017',0.185
'0:09.018',0.185
'0:09.019',0.192
'0:09.021',0.192
'0:09.022',0.185
'0:09.024',0.177
'0:09.025',0.185
'0:09.026',0.200
'0:09.028',0.192
'0:09.029',0.185
'0:09.031',0.185
'0:09.032',0.177
'0:09.033',0.185
'0:09.035',0.185
'0:09.036',0.177
'0:09.038',0.192
'0:09.039',0.208
'0:09.040',0.200
'0:09.042',0.185
'0:09.043',0.200
'0:09.044',0.200
'0:09.046',0.185
'0:09.047',0.185
'0:09.049',0.185
'0:09.050',0.169
'0:09.051',0.169
'0:09.053',0.169
'0:09.054',0.169
'0:09.056',0.162
'0:09.057',0.162
'0:09.058',0.162
'0:09.060',0.154
'0:09.061',0.162
'0:09.063',0.169
'0:09.064',0.162
'0:09.065',0.169
'0:09.067',0.169
'0:09.068',0.177
'0:09.069',0.177
'0:09.071',0.169
'0:09.072',0.154
'0:09.074',0.162
'0:09.075',0.177
'0:09.076',0.169
'0:09.078',0.169
'0:09.079',0.169
'0:09.081',0.162
'0:09.082',0.162
'0:09.083',0.162
'0:09.085',0.162
'0:09.086',0.162
'0:09.088',0.154
'0:09.089',0.162
'0:09.090',0.169
'0:09.092',0.162
'0:09.093',0.169
'0:09.094',0.177
'0:09.096',0.177
'0:09.097',0.169
'0:09.099',0.185
'0:09.100',0.177
'0:09.101',0.169
'0:09.103',0.169
'0:09.104',0.177
'0:09.106',0.177
'0:09.107',0.177
'0:09.108',0.185
'0:09.110',0.177
'0:09.111',0.177
'0:09.113',0.185
'0:09.114',0.177
'0:09.115',0.169
'0:09.117',0.169
'0:09.118',0.169
'0:09.119',0.169
'0:09.121',0.169
'0:09.122',0.177
'0:09.124',0.169
'0:09.125',0.177
'0:09.126',0.177
'0:09.128',0.177
'0:09.129',0.185
'0:09.131',0.185
'0:09.132',0.177
'0:09.133',0.177
'0:09.135',0.185
'0:09.136',0.177
'0:09.138',0.185
'0:09.139',0.192
'0:09.140',0.185
'0:09.142',0.177
'0:09.143',0.177
'0:09.144',0.185
'0:09.146',0.177
'0:09.147',0.162
'0:09.149',0.162
'0:09.150',0.154
'0:09.151',0.169
'0:09.153',0.162
'0:09.154',0.177
'0:09.156',0.177
'0:09.157',0.185
'0:09.158',0.185
'0:09.160',0.192
'0:09.161',0.192
'0:09.163',0.192
'0:09.164',0.185
'0:09.165',0.177
'0:09.167',0.177
'0:09.168',0.185
'0:09.169',0.177
'0:09.171',0.177
'0:09.172',0.169
'0:09.174',0.177
'0:09.175',0.177
'0:09.176',0.177
'0:09.178',0.177
'0:09.179',0.169
'0:09.181',0.162
'0:09.182',0.162
'0:09.183',0.169
'0:09.185',0.169
'0:09.186',0.169
'0:09.188',0.177
'0:09.189',0.185
'0:09.190',0.177
'0:09.192',0.185
'0:09.193',0.177
'0:09.194',0.185
'0:09.196',0.177
'0:09.197',0.169
'0:09.199',0.169
'0:09.200',0.185
'0:09.201',0.192
'0:09.203',0.185
'0:09.204',0.177
'0:09.206',0.185
'0:09.207',0.192
'0:09.208',0.185
'0:09.210',0.185
'0:09.211',0.192
'0:09.213',0.185
'0:09.214',0.185
'0:09.215',0.185
'0:09.217',0.185
'0:09.218',0.185
'0:09.219',0.185
'0:09.221',0.185
'0:09.222',0.185
'0:09.224',0.185
'0:09.225',0.192
'0:09.226',0.192
'0:09.228',0.192
'0:09.229',0.192
'0:09.231',0.177
'0:09.232',0.185
'0:09.233',0.185
'0:09.235',0.177
'0:09.236',0.185
'0:09.238',0.192
'0:09.239',0.185
'0:09.240',0.185
'0:09.242',0.200
'0:09.243',0.192
'0:09.244',0.185
'0:09.246',0.185
'0:09.247',0.192
'0:09.249',0.185
'0:09.250',0.185
'0:09.251',0.185
'0:09.253',0.192
'0:09.254',0.192
'0:09.256',0.185
'0:09.257',0.192
'0:09.258',0.185
'0:09.260',0.185
'0:09.261',0.177
'0:09.263',0.177
'0:09.264',0.177
'0:09.265',0.169
'0:09.267',0.162
'0:09.268',0.169
'0:09.269',0.169
'0:09.271',0.185
'0:09.272',0.185
'0:09.274',0.185
'0:09.275',0.185
'0:09.276',0.192
'0:09.278',0.192
'0:09.279',0.192
'0:09.281',0.185
'0:09.282',0.192
'0:09.283',0.185
'0:09.285',0.192
'0:09.286',0.192
'0:09.288',0.185
'0:09.289',0.177
'0:09.290',0.185
'0:09.292',0.177
'0:09.293',0.169
'0:09.294',0.169
'0:09.296',0.177
'0:09.297',0.162
'0:09.299',0.154
'0:09.300',0.162
'0:09.301',0.169
'0:09.303',0.162
'0:09.304',0.162
'0:09.306',0.169
'0:09.307',0.162
'0:09.308',0.177
'0:09.310',0.169
'0:09.311',0.169
'0:09.313',0.177
'0:09.314',0.169
'0:09.315',0.169
'0:09.317',0.162
'0:09.318',0.169
'0:09.319',0.185
'0:09.321',0.177
'0:09.322',0.185
'0:09.324',0.185
'0:09.325',0.192
'0:09.326',0.185
'0:09.328',0.185
'0:09.329',0.192
'0:09.331',0.192
'0:09.332',0.192
'0:09.333',0.177
'0:09.335',0.192
'0:09.336',0.200
'0:09.338',0.192
'0:09.339',0.177
'0:09.340',0.185
'0:09.342',0.192
'0:09.343',0.208
'0:09.344',0.215
'0:09.346',0.200
'0:09.347',0.200
'0:09.349',0.200
'0:09.350',0.192
'0:09.351',0.200
'0:09.353',0.192
'0:09.354',0.200
'0:09.356',0.223
'0:09.357',0.223
'0:09.358',0.223
'0:09.360',0.223
'0:09.361',0.223
'0:09.363',0.215
'0:09.364',0.200
'0:09.365',0.215
'0:09.367',0.215
'0:09.368',0.200
'0:09.369',0.208
'0:09.371',0.200
'0:09.372',0.208
'0:09.374',0.208
'0:09.375',0.208
'0:09.376',0.215
'0:09.378',0.215
'0:09.379',0.215
'0:09.381',0.223
'0:09.382',0.223
'0:09.383',0.208
'0:09.385',0.200
'0:09.386',0.192
'0:09.388',0.200
'0:09.389',0.200
'0:09.390',0.192
'0:09.392',0.192
'0:09.393',0.208
'0:09.394',0.192
'0:09.396',0.185
'0:09.397',0.192
'0:09.399',0.192
'0:09.400',0.192
'0:09.401',0.200
'0:09.403',0.192
'0:09.404',0.185
'0:09.406',0.177
'0:09.407',0.177
'0:09.408',0.177
'0:09.410',0.185
'0:09.411',0.192
'0:09.413',0.185
'0:09.414',0.185
'0:09.415',0.192
'0:09.417',0.200
'0:09.418',0.192
'0:09.419',0.192
'0:09.421',0.177
'0:09.422',0.169
'0:09.424',0.177
'0:09.425',0.177
'0:09.426',0.177
'0:09.428',0.177
'0:09.429',0.162
'0:09.431',0.177
'0:09.432',0.192
'0:09.433',0.169
'0:09.435',0.177
'0:09.436',0.192
'0:09.438',0.177
'0:09.439',0.162
'0:09.440',0.169
'0:09.442',0.177
'0:09.443',0.169
'0:09.444',0.177
'0:09.446',0.185
'0:09.447',0.177
'0:09.449',0.169
'0:09.450',0.169
'0:09.451',0.162
'0:09.453',0.169
'0:09.454',0.162
'0:09.456',0.162
'0:09.457',0.154
'0:09.458',0.162
'0:09.460',0.162
'0:09.461',0.146
'0:09.463',0.154
'0:09.464',0.154
'0:09.465',0.154
'0:09.467',0.154
'0:09.468',0.146
'0:09.469',0.146
'0:09.471',0.146
'0:09.472',0.154
'0:09.474',0.154
'0:09.475',0.146
'0:09.476',0.154
'0:09.478',0.162
'0:09.479',0.138
'0:09.481',0.146
'0:09.482',0.154
'0:09.483',0.146
'0:09.485',0.146
'0:09.486',0.146
'0:09.488',0.138
'0:09.489',0.131
'0:09.490',0.138
'0:09.492',0.146
'0:09.493',0.138
'0:09.494',0.146
'0:09.496',0.146
'0:09.497',0.138
'0:09.499',0.138
'0:09.500',0.131
'0:09.501',0.138
'0:09.503',0.146
'0:09.504',0.146
'0:09.506',0.146
'0:09.507',0.146
'0:09.508',0.131
'0:09.510',0.131
'0:09.511',0.154
'0:09.513',0.162
'0:09.514',0.162
'0:09.515',0.169
'0:09.517',0.169
'0:09.518',0.177
'0:09.519',0.185
'0:09.521',0.192
'0:09.522',0.192
'0:09.524',0.200
'0:09.525',0.200
'0:09.526',0.200
'0:09.528',0.215
'0:09.529',0.231
'0:09.531',0.223
'0:09.532',0.231
'0:09.533',0.223
'0:09.535',0.223
'0:09.536',0.238
'0:09.538',0.238
'0:09.539',0.246
'0:09.540',0.269
'0:09.542',0.308
'0:09.543',0.338
'0:09.544',0.362
'0:09.546',0.392
'0:09.547',0.423
'0:09.549',0.438
'0:09.550',0.423
'0:09.551',0.400
'0:09.553',0.392
'0:09.554',0.385
'0:09.556',0.362
'0:09.557',0.354
'0:09.558',0.338
'0:09.560',0.300
'0:09.561',0.292
'0:09.563',0.254
'0:09.564',0.223
'0:09.565',0.200
'0:09.567',0.185
'0:09.568',0.162
'0:09.569',0.131
'0:09.571',0.131
'0:09.572',0.115
'0:09.574',0.100
'0:09.575',0.108
'0:09.576',0.100
'0:09.578',0.069
'0:09.579',0.077
'0:09.581',0.085
'0:09.582',0.092
'0:09.583',0.108
'0:09.585',0.123
'0:09.586',0.123
'0:09.588',0.131
'0:09.589',0.131
'0:09.590',0.123
'0:09.592',0.123
'0:09.593',0.131
'0:09.594',0.115
'0:09.596',0.100
'0:09.597',0.108
'0:09.599',0.108
'0:09.600',0.123
'0:09.601',0.123
'0:09.603',0.123
'0:09.604',0.131
'0:09.606',0.131
'0:09.607',0.138
'0:09.608',0.146
'0:09.610',0.146
'0:09.611',0.154
'0:09.613',0.154
'0:09.614',0.154
'0:09.615',0.162
'0:09.617',0.162
'0:09.618',0.162
'0:09.619',0.162
'0:09.621',0.169
'0:09.622',0.162
'0:09.624',0.154
'0:09.625',0.177
'0:09.626',0.177
'0:09.628',0.162
'0:09.629',0.162
'0:09.631',0.169
'0:09.632',0.169
'0:09.633',0.162
'0:09.635',0.185
'0:09.636',0.177
'0:09.638',0.169
'0:09.639',0.162
'0:09.640',0.177
'0:09.642',0.185
'0:09.643',0.177
'0:09.644',0.185
'0:09.646',0.185
'0:09.647',0.185
'0:09.649',0.185
'0:09.650',0.185
'0:09.651',0.177
'0:09.653',0.177
'0:09.654',0.169
'0:09.656',0.162
'0:09.657',0.169
'0:09.658',0.169
'0:09.660',0.169
